timestamp,actual_x,actual_y,actual_theta,target_id,target_name,target_type,target_info,planned_x,planned_y,planned_theta,error_distance,error_angle,cur_ie,cur_ir
2025-05-02 11:18:46,-0.504644,-0.419455,168.66,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0105799,0.556074,0.0290037,0.925321
2025-05-02 11:18:59,-2.80991,-0.0882484,171.161,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0392161,0.713139,0.0492879,0.941748
2025-05-02 11:19:27,-0.505986,-0.417446,168.595,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00979969,0.620291,0.0288401,0.925087
2025-05-02 11:19:40,-2.81335,-0.0869646,171.059,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0355614,0.611999,0.048518,0.929021
2025-05-02 11:20:09,-0.511085,-0.419245,168.659,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00440018,0.556569,0.0288536,0.925711
2025-05-02 11:20:22,-2.8133,-0.086731,171.074,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0355446,0.626346,0.0484445,0.930857
2025-05-02 11:20:50,-0.501133,-0.420784,168.504,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0139735,0.711418,0.0310437,0.924669
2025-05-02 11:21:03,-2.80983,-0.0876409,171.142,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0391323,0.694747,0.0487939,0.928531
2025-05-02 11:21:31,-0.504638,-0.422444,168.65,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0105606,0.565533,0.0298755,0.923607
2025-05-02 11:21:44,-2.81004,-0.0845823,171.217,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0382619,0.769647,0.0489785,0.926563
2025-05-02 11:22:12,-0.504078,-0.420407,168.682,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0110443,0.53399,0.0291611,0.926872
2025-05-02 11:22:25,-2.81116,-0.0848854,171.166,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0372123,0.718331,0.0480677,0.958763
2025-05-02 11:22:53,-0.504089,-0.420959,168.68,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0110156,0.536108,0.028893,0.927536
2025-05-02 11:23:06,-2.81113,-0.0849161,171.263,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
